Date,water_L,fecha_inicio_ciclo,avg_weight,total_weight,num_anim_total,t2m_C
2024-11-09,4549.973138200282,2024-10-30,24,60864.0,2536.0,14.81546
2024-11-10,9596.199694235229,2024-10-30,24,60864.0,2536.0,12.762421
2024-11-11,10756.030128453753,2024-10-30,24,90000.0,3750.0,12.489105
2024-11-12,10617.47818101045,2024-10-30,24,90000.0,3750.0,10.466644
2024-11-13,11246.390926709277,2024-10-30,"29,1",109125.0,3750.0,9.982819
2024-11-14,10814.373162140006,2024-10-30,"29,1",109125.0,3750.0,12.040558
2024-11-15,9561.032767493343,2024-10-30,"29,1",109125.0,3750.0,12.488312
2024-11-16,11003.3254371051,2024-10-30,"29,1",109125.0,3750.0,12.621002
2024-11-17,12600.349061721756,2024-10-30,"29,1",109125.0,3750.0,12.22644
2024-11-18,11870.7750872529,2024-10-30,"29,1",109125.0,3750.0,11.567291
2024-11-19,12210.968704384935,2024-10-30,"29,1",109125.0,3750.0,12.274872
2024-11-20,11902.128055620158,2024-10-30,"34,6",129750.0,3750.0,13.643097
2024-11-21,10433.827211495713,2024-10-30,"34,6",129750.0,3750.0,14.542755
2024-11-22,10029.38232958973,2024-10-30,"34,6",129750.0,3750.0,12.370087
2024-11-23,9511.856130587086,2024-10-30,"34,6",129750.0,3750.0,8.945221
2024-11-24,12368.204799379211,2024-10-30,"34,6",129750.0,3750.0,13.875458
2024-11-25,11390.413562016724,2024-10-30,"34,6",129750.0,3750.0,15.883942
2024-11-26,11218.847754945717,2024-10-30,"34,6",129750.0,3750.0,10.799225
2024-11-27,10771.201850078767,2024-10-30,"40,4",151500.0,3750.0,10.566376
2024-11-28,11801.74023868069,2024-10-30,"40,4",151500.0,3750.0,9.420258
2024-11-29,568.2362134509315,2024-10-30,"40,4",151500.0,3750.0,9.330719
2024-11-30,7922.826499786373,2024-10-30,"40,4",151500.0,3750.0,9.320465
2024-12-01,16932.094873795093,2024-10-30,"40,4",151500.0,3750.0,8.472809
2024-12-02,14493.608889411928,2024-10-30,"40,4",151500.0,3750.0,9.262909
2024-12-03,14624.446120182747,2024-10-30,"40,4",151500.0,3750.0,9.214386
2024-12-04,15560.76575066474,2024-10-30,"46,5",174375.0,3750.0,9.869232
2024-12-05,15573.158861832537,2024-10-30,"46,5",174375.0,3750.0,8.346405
2024-12-06,14447.401557960731,2024-10-30,"46,5",174375.0,3750.0,12.756683
2024-12-07,16571.889348471545,2024-10-30,"46,5",174375.0,3750.0,11.216583
2024-12-08,16866.26311413464,2024-10-30,"46,5",174375.0,3750.0,7.934723
2024-12-09,15372.54171418466,2024-10-30,"46,5",174375.0,3750.0,7.040497
2024-12-10,18085.549278154114,2024-10-30,"46,5",174375.0,3750.0,4.7431946
2024-12-11,18405.80244844704,2024-10-30,"52,9",198375.0,3750.0,5.478241
2024-12-12,17217.397664666714,2024-10-30,"52,9",198375.0,3750.0,6.884491
2024-12-13,20090.03400239365,2024-10-30,"52,9",198375.0,3750.0,8.34317
2024-12-14,17668.902892486996,2024-10-30,"52,9",198375.0,3750.0,6.452118
2024-12-15,17836.98411009671,2024-10-30,"52,9",198375.0,3750.0,7.079254
2024-12-16,20133.591550395973,2024-10-30,"52,9",198375.0,3750.0,5.8716736
2024-12-17,22868.33733608144,2024-10-30,"52,9",198375.0,3750.0,4.534149
2024-12-18,23496.01192982014,2024-10-30,"59,4",222750.0,3750.0,7.09079
2024-12-19,21134.845038964504,2024-10-30,"59,4",222750.0,3750.0,9.760895
2024-12-20,16779.40289082015,2024-10-30,"59,4",222750.0,3750.0,7.8971863
2024-12-21,33196.82974388087,2024-10-30,"59,4",222750.0,3750.0,6.660736
2024-12-22,32876.7345495942,2024-10-30,"59,4",222750.0,3750.0,9.752289
2024-12-23,32997.39015453709,2024-10-30,"59,4",222750.0,3750.0,8.978668
2024-12-24,33690.032976551665,2024-10-30,"59,4",222750.0,3750.0,9.27005
2024-12-25,40716.06198492988,2024-10-30,"66,1",247875.0,3750.0,8.331696
2024-12-26,32132.397121608647,2024-10-30,"66,1",247875.0,3750.0,10.146271
2024-12-27,36997.86644485997,2024-10-30,"66,1",247875.0,3750.0,8.613373
2024-12-28,34477.98793751588,2024-10-30,"66,1",247875.0,3750.0,6.5257874
2024-12-29,31608.91570507985,2024-10-30,"66,1",247875.0,3750.0,5.633148
2024-12-30,32962.65225780621,2024-10-30,"66,1",247875.0,3750.0,4.9308167
2024-12-31,26394.06242388075,2024-10-30,"66,1",247875.0,3750.0,4.153839
2025-01-01,31330.957339332297,2024-10-30,72,270000.0,3750.0,4.2828064
2025-01-02,25967.79619177267,2024-10-30,72,270000.0,3750.0,3.1720276
2025-01-03,26349.77692924287,2024-10-30,72,270000.0,3750.0,5.886078
2025-01-04,24592.75094970964,2024-10-30,72,270000.0,3750.0,8.651947
2025-01-05,26084.79582587808,2024-10-30,72,270000.0,3750.0,7.301178
2025-01-06,22636.26448059483,2024-10-30,72,270000.0,3750.0,7.580353
2025-01-07,25778.11206084425,2024-10-30,72,270000.0,3750.0,7.699188
2025-01-08,32324.7929341899,2024-10-30,"79,6",298500.0,3750.0,9.026398
2025-01-09,26979.15165512841,2024-10-30,"79,6",298500.0,3750.0,10.414154
2025-01-10,28166.635959417898,2024-10-30,"79,6",298500.0,3750.0,11.009125
2025-01-11,35532.97413595379,2024-10-30,"79,6",298500.0,3750.0,12.958649
2025-01-12,38741.60954362605,2024-10-30,"79,6",298500.0,3750.0,8.478668
2025-01-13,40210.14745833426,2024-10-30,"79,6",298500.0,3750.0,2.5415955
2025-01-14,29137.104389416883,2024-10-30,"79,6",298500.0,3750.0,2.6164246
2025-01-15,30160.513093786765,2024-10-30,"86,4",324000.0,3750.0,2.4844666
2025-01-16,29790.404826985126,2024-10-30,"86,4",324000.0,3750.0,3.8484802
2025-01-17,30274.974318331057,2024-10-30,"86,4",324000.0,3750.0,3.697113
2025-01-18,36419.59886755963,2024-10-30,"86,4",324000.0,3750.0,5.2604675
2025-01-19,34260.69115123301,2024-10-30,"86,4",324000.0,3750.0,4.842682
2025-01-20,38375.243348610966,2024-10-30,"86,4",324000.0,3750.0,4.4649353
2025-01-21,38659.06040588573,2024-10-30,"86,4",324000.0,3750.0,6.8367615
2025-01-22,34709.85888247239,2024-10-30,"93,2",349500.0,3750.0,9.47934
2025-01-23,33591.7621626166,2024-10-30,"93,2",349500.0,3750.0,11.269012
2025-01-24,38565.7039392828,2024-10-30,"93,2",349500.0,3750.0,10.0784
2025-01-25,35249.931710663914,2024-10-30,"93,2",349500.0,3750.0,9.165192
2025-01-26,33544.51104040583,2024-10-30,"93,2",349500.0,3750.0,8.2690735
2025-01-27,31716.42978647021,2024-10-30,"93,2",349500.0,3750.0,12.396271
2025-01-28,33582.587970824934,2024-10-30,"93,2",349500.0,3750.0,10.586578
2025-01-29,32837.33963884421,2024-10-30,"99,8",374250.0,3750.0,8.740387
2025-01-30,25458.965130260003,2024-10-30,"99,8",374250.0,3750.0,6.5816956
2025-01-31,29585.22178842256,2024-10-30,"99,8",374250.0,3750.0,6.0761414
2025-02-01,26765.2348626685,2024-10-30,"99,8",374250.0,3750.0,5.2747498
2025-02-02,30734.28922830814,2024-10-30,"99,8",374250.0,3750.0,5.5364685
2025-02-03,28226.46178790028,2024-10-30,"99,8",354789.0,3555.0,6.318207
2025-02-04,21128.62259926655,2024-10-30,"99,8",335328.0,3360.0,6.4461975
2025-02-05,17661.75945398964,2024-10-30,"106,4",357504.0,3360.0,7.497528
2025-02-06,19308.111388754263,2024-10-30,"106,4",316008.0,2970.0,6.2373962
2025-02-07,20114.9154833239,2024-10-30,"106,4",316008.0,2970.0,6.087738
2025-02-08,22898.61865709516,2024-10-30,"106,4",316008.0,2970.0,8.188019
2025-02-09,24457.488950597774,2024-10-30,"106,4",316008.0,2970.0,6.6161194
2025-02-10,21056.250092570142,2024-10-30,"106,4",295260.0,2775.0,8.568634
2025-02-11,23301.665988045097,2024-10-30,"106,4",274512.0,2580.0,10.70047
2025-02-12,16942.431712506732,2024-10-30,"112,8",247032.0,2190.0,8.999603
2025-02-13,12997.247335531149,2024-10-30,"112,8",247032.0,2190.0,8.62381
2025-02-14,13608.830260980503,2024-10-30,"112,8",247032.0,2190.0,11.012726
2025-02-15,13504.168512289014,2024-10-30,"112,8",247032.0,2190.0,10.310211
2025-02-16,14920.738346321496,2024-10-30,"112,8",247032.0,2190.0,10.141144
2025-02-17,13077.56978440342,2024-10-30,"112,8",225036.0,1995.0,12.377289
2025-02-18,12374.65998371056,2024-10-30,"112,8",181495.0,1609.0,10.886749
2025-02-19,8960.291369830342,2024-10-30,"119,2",145305.0,1219.0,11.103851
2025-02-20,4307.29154834733,2024-10-30,"119,2",123849.0,1039.0,11.663025
2025-02-21,7574.2905643157,2024-10-30,"119,2",123849.0,1039.0,11.710175
2025-02-22,7239.358559216351,2024-10-30,"119,2",123849.0,1039.0,12.477692
2025-02-23,6059.148125884764,2024-10-30,"119,2",123849.0,1039.0,11.478241
2025-02-24,3743.2501535351066,2024-10-30,"119,2",77361.0,649.0,9.93515
2025-02-25,3274.978163092757,2024-10-30,"119,2",30634.0,257.0,10.720612
2025-02-26,1012.992806678774,2024-10-30,"125,3",16790.0,134.0,9.158051
2025-02-27,13106.47509551697,2024-10-30,"125,3",16790.0,134.0,9.326874
2025-02-28,9621.06367511561,2024-10-30,"125,3",16790.0,134.0,9.533112
2025-03-01,10230.091496243793,2024-10-30,"125,3",16790.0,134.0,9.266815
2025-03-02,13133.224134607955,2024-10-30,"125,3",16790.0,134.0,9.394562
2025-03-03,14467.7635849544,2024-10-30,"125,3",1754.0,14.0,10.618378
2025-03-04,17739.414724738268,2024-10-30,"125,3",1754.0,14.0,12.095551
2025-03-05,16393.322393295497,2024-10-30,"131,3",1838.0,14.0,11.265472
2025-03-06,13177.814676032687,2024-10-30,"131,3",1838.0,14.0,12.303314
2025-03-07,15190.142309205505,2024-10-30,"131,3",1838.0,14.0,11.741913
2025-03-08,16108.053097471118,2024-10-30,"131,3",1838.0,14.0,12.729706
2025-03-09,6941.785393084992,2024-10-30,"131,3",1838.0,14.0,12.546478
2025-03-10,16068.267516526084,2024-10-30,"131,3",1838.0,14.0,9.705963
2025-03-11,14380.477637632566,2024-10-30,"131,3",1838.0,14.0,10.85318
2025-03-12,14300.044131363667,2025-03-12,"19,2",13056.0,680.0,10.92807
2025-03-13,16055.289275821717,2025-03-12,"19,2",49190.0,2562.0,9.48819
2025-03-14,13959.048803881196,2025-03-12,"19,2",79104.0,4120.0,8.546539
2025-03-15,13135.583149961509,2025-03-12,"19,2",79104.0,4120.0,7.6074524
2025-03-16,14898.156345298506,2025-03-12,"19,2",79104.0,4120.0,5.492462
2025-03-17,14398.420298184044,2025-03-12,"19,2",79104.0,4120.0,6.7757263
2025-03-18,12730.565414831148,2025-03-12,"19,2",79104.0,4120.0,8.009369
2025-03-19,13519.805434523543,2025-03-12,24,98880.0,4120.0,11.943085
2025-03-20,14838.080244872504,2025-03-12,24,98880.0,4120.0,14.166412
2025-03-21,16319.416885258051,2025-03-12,24,98880.0,4120.0,13.668549
2025-03-22,16826.55028863855,2025-03-12,24,98880.0,4120.0,11.915863
2025-03-23,12664.34192711824,2025-03-12,24,98880.0,4120.0,9.470734
2025-03-24,18799.93911615701,2025-03-12,24,98880.0,4120.0,9.780914
2025-03-25,17146.79657494585,2025-03-12,24,98880.0,4120.0,11.054291
2025-03-26,18912.822422458285,2025-03-12,"29,1",119892.0,4120.0,10.564911
2025-03-27,15790.96867561098,2025-03-12,"29,1",119892.0,4120.0,10.874664
2025-03-28,20494.95143434949,2025-03-12,"29,1",119892.0,4120.0,11.705414
2025-03-29,16438.276026206746,2025-03-12,"29,1",119892.0,4120.0,11.328644
2025-03-30,17157.73675219555,2025-03-12,"29,1",119892.0,4120.0,10.236725
2025-03-31,18576.11878572869,2025-03-12,"29,1",119892.0,4120.0,12.557129
2025-04-01,17738.304997284256,2025-03-12,"29,1",119892.0,4120.0,12.803864
2025-04-02,19103.699794268065,2025-03-12,"34,6",142552.0,4120.0,11.544891
2025-04-03,20061.854335414853,2025-03-12,"34,6",142552.0,4120.0,12.85788
2025-04-04,18060.037836672964,2025-03-12,"34,6",142552.0,4120.0,15.021454
2025-04-05,18771.547539254247,2025-03-12,"34,6",142552.0,4120.0,14.729279
2025-04-06,22280.320370230413,2025-03-12,"34,6",142552.0,4120.0,15.793243
2025-04-07,24540.489750430705,2025-03-12,"34,6",142552.0,4120.0,16.237335
2025-04-08,22444.24161770208,2025-03-12,"34,6",142552.0,4120.0,15.653168
2025-04-09,22980.66638957837,2025-03-12,"40,4",166448.0,4120.0,15.795441
2025-04-10,25605.324465902184,2025-03-12,"40,4",166448.0,4120.0,16.047394
2025-04-11,26803.4792799499,2025-03-12,"40,4",166448.0,4120.0,13.701935
2025-04-12,19594.98812106699,2025-03-12,"40,4",166448.0,4120.0,15.003082
2025-04-13,10447.561363861729,2025-03-12,"40,4",166448.0,4120.0,16.58487
2025-04-14,26555.716107773547,2025-03-12,"40,4",166448.0,4120.0,15.848236
2025-04-15,22030.700737926465,2025-03-12,"40,4",166448.0,4120.0,13.387604
2025-04-16,24672.758678992974,2025-03-12,"46,5",191580.0,4120.0,11.899384
2025-04-17,24553.375883397344,2025-03-12,"46,5",191580.0,4120.0,12.332794
2025-04-18,29088.94806908394,2025-03-12,"46,5",191580.0,4120.0,14.332306
2025-04-19,28240.485754971407,2025-03-12,"46,5",191580.0,4120.0,13.30307
2025-04-20,26120.42796192352,2025-03-12,"46,5",191580.0,4120.0,12.976837
2025-04-21,24622.68439548108,2025-03-12,"46,5",191580.0,4120.0,14.0383
2025-04-22,27323.47624022675,2025-03-12,"46,5",191580.0,4120.0,13.913055
2025-04-23,25352.255194850623,2025-03-12,"52,9",217948.0,4120.0,14.5746765
2025-04-24,30953.23867576084,2025-03-12,"52,9",217948.0,4120.0,17.06607
2025-04-25,26157.353753760886,2025-03-12,"52,9",217948.0,4120.0,17.257782
2025-04-26,25280.102000664625,2025-03-12,"52,9",217948.0,4120.0,16.419464
2025-04-27,24738.781492579365,2025-03-12,"52,9",217948.0,4120.0,15.872589
2025-04-28,23743.04733868821,2025-03-12,"52,9",217948.0,4120.0,16.410797
2025-04-29,24439.299309011123,2025-03-12,"52,9",217948.0,4120.0,16.685883
2025-04-30,29204.951790605224,2025-03-12,"59,4",244728.0,4120.0,16.106476
2025-05-01,27439.488206135185,2025-03-12,"59,4",244728.0,4120.0,17.637482
2025-05-02,25822.192513069564,2025-03-12,"59,4",244728.0,4120.0,17.711823
2025-05-03,25343.395702317128,2025-03-12,"59,4",244728.0,4120.0,18.77768
2025-05-04,27360.37416646397,2025-03-12,"59,4",244728.0,4120.0,18.203278
2025-05-05,21165.65069890867,2025-03-12,"59,4",244728.0,4120.0,17.1221
2025-05-06,28032.465950862937,2025-03-12,"59,4",244728.0,4120.0,14.638214
2025-05-07,25810.95365122212,2025-03-12,"66,1",272332.0,4120.0,14.028229
2025-05-08,29802.60079265404,2025-03-12,"66,1",272332.0,4120.0,15.013031
2025-05-09,24775.35755548827,2025-03-12,"66,1",272332.0,4120.0,16.308075
2025-05-10,28825.708201356145,2025-03-12,"66,1",272332.0,4120.0,16.79599
2025-05-11,23670.800700502303,2025-03-12,"66,1",272332.0,4120.0,17.206451
2025-05-12,24349.586336942142,2025-03-12,"66,1",272332.0,4120.0,15.890717
2025-05-13,24169.605163211825,2025-03-12,"66,1",272332.0,4120.0,16.60672
2025-05-14,24013.197614408666,2025-03-12,72,296640.0,4120.0,17.08255
2025-05-15,24643.96765432636,2025-03-12,72,296640.0,4120.0,18.200775
2025-05-16,25593.21129911658,2025-03-12,72,296640.0,4120.0,19.037628
2025-05-17,30234.07419506874,2025-03-12,72,296640.0,4120.0,18.918
2025-05-18,24876.157744727985,2025-03-12,72,296640.0,4120.0,20.032928
2025-05-19,27650.619165232987,2025-03-12,72,296640.0,4120.0,20.033234
2025-05-20,23894.98517683797,2025-03-12,72,296640.0,4120.0,19.263885
2025-05-21,26973.728807190702,2025-03-12,"79,6",327952.0,4120.0,19.42337
2025-05-22,30575.694095637387,2025-03-12,"79,6",327952.0,4120.0,20.18155
2025-05-23,28709.39703920795,2025-03-12,"79,6",327952.0,4120.0,18.593475
2025-05-24,25113.13220282523,2025-03-12,"79,6",327952.0,4120.0,19.727081
2025-05-25,23836.197265418275,2025-03-12,"79,6",327952.0,4120.0,21.648712
2025-05-26,27521.75594172721,2025-03-12,"79,6",327952.0,4120.0,22.944244
2025-05-27,24348.141481575884,2025-03-12,"79,6",327952.0,4120.0,22.63559
2025-05-28,29284.691749875063,2025-03-12,"86,4",355968.0,4120.0,24.319061
2025-05-29,26642.07327190433,2025-03-12,"86,4",355968.0,4120.0,26.523468
2025-05-30,29847.341034765886,2025-03-12,"86,4",355968.0,4120.0,26.9039
2025-05-31,29434.31003632403,2025-03-12,"86,4",355968.0,4120.0,28.063019
